date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:50:05	30495/30495	---M--	200	added ('OK')	image/jpeg	etag:%2261862fa6-771f%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/FoodBank2crop444-e1571255006173.jpg	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/FoodBank2crop444-e1571255006173.jpg	(from https://www.stryderusa.com/careers/)
17:50:05	343490/343490	---M--	200	added ('OK')	image/png	etag:%2263a4c22d-53dc2%22	https://www.stryderusa.com/wp-content/uploads/2022/12/Youdontknowjack.png	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2022/12/Youdontknowjack.png	(from https://www.stryderusa.com/careers/)
17:50:06	107014/107014	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:05%20GMT	https://www.stryderusa.com/wp-json/wp/v2/pages/14	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/pages/14.json	(from https://www.stryderusa.com/facilities/)
17:50:06	627916/627916	---M--	200	added ('OK')	image/png	etag:%2261862fa6-994cc%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/Current-Opening.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/Current-Opening.png	(from https://www.stryderusa.com/careers/)
17:50:07	4564/4564	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:06%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Ffacilities%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed7f41.json	(from https://www.stryderusa.com/facilities/)
17:50:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:20:06%20GMT	https://www.stryderusa.com/?p=14	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index0b69.html	(from https://www.stryderusa.com/facilities/)
17:50:08	4819/4819	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:20:07%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Ffacilities%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed53dc	(from https://www.stryderusa.com/facilities/)
17:50:08	14683/14683	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f507-395b%22	https://www.stryderusa.com/wp-content/et-cache/14/et-core-unified-tb-626-14.min.css?ver=1708782855	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/14/et-core-unified-tb-626-14.min8700.css	(from https://www.stryderusa.com/facilities/)
17:50:08	1792/1792	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f505-700%22	https://www.stryderusa.com/wp-content/et-cache/14/et-core-unified-14.min.css?ver=1708782853	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/14/et-core-unified-14.minfde8.css	(from https://www.stryderusa.com/facilities/)
17:50:09	39597/39597	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f507-9aad%22	https://www.stryderusa.com/wp-content/et-cache/14/et-core-unified-tb-626-deferred-14.min.css?ver=1708782855	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/14/et-core-unified-tb-626-deferred-14.min8700.css	(from https://www.stryderusa.com/facilities/)
17:50:37	182723/182723	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://i.ytimg.com/vi/JJm92zABpGc/maxresdefault.jpg	C:/Users/hp/Downloads/test%201/i.ytimg.com/vi/JJm92zABpGc/maxresdefault.jpg	(from https://www.stryderusa.com/facilities/)
17:50:38	2784150/2784150	---M--	200	added ('OK')	image/png	etag:%22632b7fca-2a7b96%22	https://newstryder2022.wpengine.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-21-at-2.09.09-PM.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-21-at-2.09.09-PM.png	(from https://www.stryderusa.com/facilities/)
17:50:38	3237197/3237197	---M--	200	added ('OK')	image/png	etag:%22632b88d1-31654d%22	https://newstryder2022.wpengine.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-21-at-2.40.28-PM.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-21-at-2.40.28-PM.png	(from https://www.stryderusa.com/facilities/)
17:50:42	2147823/2147823	---M--	200	added ('OK')	image/png	etag:%2263b72e6d-20c5ef%22	https://www.stryderusa.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-05-at-12.07.23-PM.png	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-05-at-12.07.23-PM.png	(from https://www.stryderusa.com/facilities/)
17:50:43	22293/22293	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:42%20GMT	https://www.stryderusa.com/wp-json/wp/v2/pages/518	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/pages/518.json	(from https://www.stryderusa.com/media/)
17:50:43	4541/4541	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:42%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fmedia%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed1b8d.json	(from https://www.stryderusa.com/media/)
17:50:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:20:42%20GMT	https://www.stryderusa.com/?p=518	C:/Users/hp/Downloads/test%201/www.stryderusa.com/indexa51f.html	(from https://www.stryderusa.com/media/)
17:50:44	8749070/8749070	---M--	200	added ('OK')	image/png	etag:%2263b72f81-85800e%22	https://www.stryderusa.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-05-at-12.13.07-PM.png	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-05-at-12.13.07-PM.png	(from https://www.stryderusa.com/facilities/)
17:50:44	4803/4803	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:20:43%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fmedia%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embedc0bf	(from https://www.stryderusa.com/media/)
17:50:44	14683/14683	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f50b-395b%22	https://www.stryderusa.com/wp-content/et-cache/518/et-core-unified-tb-626-518.min.css?ver=1708782859	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/518/et-core-unified-tb-626-518.min6aec.css	(from https://www.stryderusa.com/media/)
17:50:44	1792/1792	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f506-700%22	https://www.stryderusa.com/wp-content/et-cache/518/et-core-unified-518.min.css?ver=1708782854	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/518/et-core-unified-518.min1a30.css	(from https://www.stryderusa.com/media/)
17:50:45	4494/4494	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f50b-118e%22	https://www.stryderusa.com/wp-content/et-cache/518/et-core-unified-tb-626-deferred-518.min.css?ver=1708782859	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/518/et-core-unified-tb-626-deferred-518.min6aec.css	(from https://www.stryderusa.com/media/)
17:50:45	7145463/7145463	---M--	200	added ('OK')	image/png	etag:%2263c5a7f4-6d07f7%22	https://www.stryderusa.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-16-at-11.39.07-AM.png	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-16-at-11.39.07-AM.png	(from https://www.stryderusa.com/facilities/)
17:50:46	68871/68871	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:44%20GMT	https://www.stryderusa.com/wp-json/wp/v2/pages/15	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/pages/15.json	(from https://www.stryderusa.com/community/)
17:50:46	4598/4598	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:45%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fcommunity%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed1b44.json	(from https://www.stryderusa.com/community/)
17:50:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:20:45%20GMT	https://www.stryderusa.com/?p=15	C:/Users/hp/Downloads/test%201/www.stryderusa.com/indexa1ca.html	(from https://www.stryderusa.com/community/)
17:50:47	4856/4856	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:20:46%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fcommunity%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed5a8f	(from https://www.stryderusa.com/community/)
17:50:47	14683/14683	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f504-395b%22	https://www.stryderusa.com/wp-content/et-cache/15/et-core-unified-tb-626-15.min.css?ver=1708782852	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/15/et-core-unified-tb-626-15.min4bf2.css	(from https://www.stryderusa.com/community/)
17:50:47	1792/1792	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f503-700%22	https://www.stryderusa.com/wp-content/et-cache/15/et-core-unified-15.min.css?ver=1708782851	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/15/et-core-unified-15.min4b13.css	(from https://www.stryderusa.com/community/)
17:50:48	12709/12709	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f504-31a5%22	https://www.stryderusa.com/wp-content/et-cache/15/et-core-unified-tb-626-deferred-15.min.css?ver=1708782852	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/15/et-core-unified-tb-626-deferred-15.min4bf2.css	(from https://www.stryderusa.com/community/)
17:50:49	3802/3802	---M--	200	added ('OK')	image/png	etag:%2261862fa6-eda%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/Logo-Stryder.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/Logo-Stryder.png	(from https://www.stryderusa.com/community/)
17:50:50	26597/26597	---M--	200	added ('OK')	image/png	etag:%2261862fab-67e5%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/semoPS.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/semoPS.png	(from https://www.stryderusa.com/community/)
17:50:53	33909/33909	---M--	200	added ('OK')	image/png	etag:%2261862fa9-8475%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/cp-logo22-e1567014038910.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/cp-logo22-e1567014038910.png	(from https://www.stryderusa.com/community/)
17:50:53	23283/23283	---M--	200	added ('OK')	image/png	etag:%2261862faa-5af3%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/kidscancercarelogoPS.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/kidscancercarelogoPS.png	(from https://www.stryderusa.com/community/)
17:50:53	37531/37531	---M--	200	added ('OK')	image/png	etag:%2261862fa6-929b%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/GreenSTRYDElogo-400x215-1.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/GreenSTRYDElogo-400x215-1.png	(from https://www.stryderusa.com/community/)
17:50:54	62408/62408	---M--	200	added ('OK')	image/jpeg	etag:%2261862fab-f3c8%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/sustainablellc.jpg	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/sustainablellc.jpg	(from https://www.stryderusa.com/community/)
17:50:54	9206/9206	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:53%20GMT	https://www.stryderusa.com/wp-json/wp/v2/pages/2969	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/pages/2969.json	(from https://www.stryderusa.com/blog/)
17:50:55	92922/92922	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:20:53%20GMT	https://www.stryderusa.com/green-strydes/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/green-strydes/index.html	(from https://www.stryderusa.com/community/)
17:50:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:20:54%20GMT	https://www.stryderusa.com/?p=2969	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index4a53.html	(from https://www.stryderusa.com/blog/)
17:50:55	4351/4351	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:20:54%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fblog%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed495a.json	(from https://www.stryderusa.com/blog/)
17:50:55	4608/4608	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:20:54%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fblog%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed6bbc	(from https://www.stryderusa.com/blog/)
17:50:56	14683/14683	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f50a-395b%22	https://www.stryderusa.com/wp-content/et-cache/2969/et-core-unified-tb-626-2969.min.css?ver=1708782858	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/2969/et-core-unified-tb-626-2969.min9fec.css	(from https://www.stryderusa.com/blog/)
17:50:56	1792/1792	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f509-700%22	https://www.stryderusa.com/wp-content/et-cache/2969/et-core-unified-2969.min.css?ver=1708782857	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/2969/et-core-unified-2969.min4880.css	(from https://www.stryderusa.com/blog/)
17:50:56	2150/2150	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f50a-866%22	https://www.stryderusa.com/wp-content/et-cache/2969/et-core-unified-tb-626-deferred-2969.min.css?ver=1708782858	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/2969/et-core-unified-tb-626-deferred-2969.min9fec.css	(from https://www.stryderusa.com/blog/)
17:50:57	60820/60820	---M--	200	added ('OK')	image/jpeg	etag:%2264de9fd7-ed94%22	https://www.stryderusa.com/wp-content/uploads/2023/08/thermometer-showing-for-high-temperature-2022-12-16-15-01-22-utc-1080x675.jpg	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2023/08/thermometer-showing-for-high-temperature-2022-12-16-15-01-22-utc-1080x675.jpg	(from https://www.stryderusa.com/blog/)
17:50:59	7526/7526	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d600e9-1d66%22	https://www.stryderusa.com/wp-content/cache/min/1/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore.js?ver=1691746537	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/cache/min/1/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore54c7.js	(from https://www.stryderusa.com/blog/)
17:50:59	93847/93847	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:20:56%20GMT	https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/index.html	(from https://www.stryderusa.com/blog/)
17:51:00	93868/93868	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:20:57%20GMT	https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/author/ksakalauskasgo-stryder-com/index.html	(from https://www.stryderusa.com/blog/)
17:51:00	92734/92734	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:20:58%20GMT	https://www.stryderusa.com/category/uncategorized/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/category/uncategorized/index.html	(from https://www.stryderusa.com/blog/)
17:51:01	96325/96325	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:20:59%20GMT	https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/index.html	(from https://www.stryderusa.com/blog/)
17:51:02	95747/95747	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:20:59%20GMT	https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/index.html	(from https://www.stryderusa.com/blog/)
17:51:02	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259800707-11f6%22	https://www.stryderusa.com/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://www.stryderusa.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
17:51:04	95628/95628	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:21:00%20GMT	https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/index.html	(from https://www.stryderusa.com/blog/)
17:51:05	94460/94460	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:21:02%20GMT	https://www.stryderusa.com/blog/page/2/?et_blog	C:/Users/hp/Downloads/test%201/www.stryderusa.com/blog/page/2/indexf83b.html	(from https://www.stryderusa.com/blog/)
17:51:34	164572/164572	---M--	200	added ('OK')	image/jpeg	etag:%2261b91a81-282dc%22	http://newstryder2022.wpengine.com/wp-content/uploads/2021/12/tacoma3-scaled.jpg	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/12/tacoma3-scaled.jpg	(from https://www.stryderusa.com/wp-content/et-cache/518/et-core-unified-tb-626-deferred-518.min.css?ver=1708782859)
17:52:26	320685/320685	---M--	200	added ('OK')	image/jpeg	etag:%226345e9b9-4e4ad%22	https://www.stryderusa.com/wp-content/uploads/2022/10/shutterstock_1927726550-scaled.jpg	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2022/10/shutterstock_1927726550-scaled.jpg	(from https://www.stryderusa.com/wp-content/et-cache/15/et-core-unified-tb-626-deferred-15.min.css?ver=1708782852)
17:52:34	586686/586686	---M--	200	added ('OK')	image/png	etag:%2261862fa9-8f3be%22	http://newstryder2022.wpengine.com/wp-content/uploads/2021/03/Warehousing.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/Warehousing.png	(from https://www.stryderusa.com/wp-content/et-cache/13/et-core-unified-tb-626-deferred-13.min.css?ver=1708782850)
17:52:49	20639/20639	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:22:27%20GMT	https://www.stryderusa.com/wp-json/wp/v2/pages/471	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/pages/471.json	(from https://www.stryderusa.com/green-strydes/)
17:53:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:22:50%20GMT	https://www.stryderusa.com/?p=471	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index2c5f.html	(from https://www.stryderusa.com/green-strydes/)
17:53:05	1010735/1010735	---M--	200	added ('OK')	image/jpeg	etag:%2261862fa7-f6c2f%22	http://newstryder2022.wpengine.com/wp-content/uploads/2021/03/Page-Banner.jpg	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/Page-Banner.jpg	(from https://www.stryderusa.com/wp-content/et-cache/830/et-core-unified-tb-626-deferred-830.min.css?ver=1708782849)
17:53:05	4499/4499	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:22:49%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fgreen-strydes%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed5471.json	(from https://www.stryderusa.com/green-strydes/)
17:53:05	4745/4745	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:23:04%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fgreen-strydes%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed33c6	(from https://www.stryderusa.com/green-strydes/)
17:53:06	14683/14683	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f50e-395b%22	https://www.stryderusa.com/wp-content/et-cache/471/et-core-unified-tb-626-471.min.css?ver=1708782862	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/471/et-core-unified-tb-626-471.min6a22.css	(from https://www.stryderusa.com/green-strydes/)
17:53:06	1792/1792	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f50d-700%22	https://www.stryderusa.com/wp-content/et-cache/471/et-core-unified-471.min.css?ver=1708782861	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/471/et-core-unified-471.mina87a.css	(from https://www.stryderusa.com/green-strydes/)
17:53:07	6407/6407	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f50e-1907%22	https://www.stryderusa.com/wp-content/et-cache/471/et-core-unified-tb-626-deferred-471.min.css?ver=1708782862	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/471/et-core-unified-tb-626-deferred-471.min6a22.css	(from https://www.stryderusa.com/green-strydes/)
17:53:08	3297/3297	---M--	200	added ('OK')	image/png	etag:%2261862faa-ce1%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/gas-station.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/gas-station.png	(from https://www.stryderusa.com/green-strydes/)
17:53:08	3106/3106	---M--	200	added ('OK')	image/png	etag:%2261862fa9-c22%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/flash.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/flash.png	(from https://www.stryderusa.com/green-strydes/)
17:53:08	7108/7108	---M--	200	added ('OK')	image/png	etag:%2261862fa9-1bc4%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/biodegradable.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/biodegradable.png	(from https://www.stryderusa.com/green-strydes/)
17:53:09	3976/3976	---M--	200	added ('OK')	image/png	etag:%2261862faa-f88%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/lightbulb.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/lightbulb.png	(from https://www.stryderusa.com/green-strydes/)
17:53:09	6773/6773	---M--	200	added ('OK')	image/png	etag:%2261862fab-1a75%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/recycle-sign.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/recycle-sign.png	(from https://www.stryderusa.com/green-strydes/)
17:53:09	7756/7756	---M--	200	added ('OK')	image/png	etag:%2261862fac-1e4c%22	https://newstryder2022.wpengine.com/wp-content/uploads/2021/03/worldwide.png	C:/Users/hp/Downloads/test%201/newstryder2022.wpengine.com/wp-content/uploads/2021/03/worldwide.png	(from https://www.stryderusa.com/green-strydes/)
17:53:12	301152/301152	---M--	200	added ('OK')	image/jpeg	etag:%2261b8eb30-49860%22	https://www.stryderusa.com/wp-content/uploads/2021/12/tacoma-scaled.jpg	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2021/12/tacoma-scaled.jpg	(from https://www.stryderusa.com/wp-content/et-cache/2969/et-core-unified-tb-626-deferred-2969.min.css?ver=1708782858)
17:53:12	110147/110147	---MCZ	200	added ('OK')	text/css	etag:W/%2265b15ec4-1ae43%22	https://www.stryderusa.com/wp-includes/css/dist/block-library/style.min.css?ver=6.4.3	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-includes/css/dist/block-library/style.min84fc.css	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:12	2784150/2784150	---M--	200	added ('OK')	image/png	etag:%22632b7fca-2a7b96%22	https://www.stryderusa.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-21-at-2.09.09-PM.png	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-21-at-2.09.09-PM.png	(from https://www.stryderusa.com/wp-content/et-cache/14/et-core-unified-tb-626-deferred-14.min.css?ver=1708782855)
17:53:13	883/883	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/feed/index.html	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:13	13237/13237	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:12%20GMT	https://www.stryderusa.com/wp-json/wp/v2/posts/3037	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/posts/3037.json	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:13	2944/2944	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:12%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fthe-hot-seat-5-tips-for-drivers-during-heat-waves%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed0286.json	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
